年月日,up_down,Open,High,Low,Close,Volume,Turnover rate,Market capitalization,ln_past_return,PE ratio,Dividend yield,ROA,ROE,EBT Margin,Net profit margin growth rate,Current ratio,Quick ratio,D/E ratio,Share capital,Retained earnings,TW_Index,SP_500,Semi,NASDAQ,XLK,QQQ,Fed_interest_rate,TW_unemployment_rate,TW_gdp,TW_economic_index,Rediscount_Rate,Secured_Loan_Rate,1M_Deposit_Rate,1Y_Deposit_Rate,Base_Loan_Rate,Overnight_Weighted_Rate,Commercial_Paper_Rate,10Y_Gov_Bond_Rate,Overall_Index,Food,Clothing,Housing,Transport_Communication,Healthcare,Education_Recreation,Miscellaneous
2022-11-18 00:00:00,0,46.2,46.6,45.4,45.6,74795,0.5992,569165,0,7.7275,6.5792,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14504.99023,3946.560059,2719.100098,11144.95996,131.9400024,284.8099976,3.78,3.61,5719679,12,1.625,2,0.85,1.33,2.837,0.433,1.26,1.62,103.62,106.84,105.54,102.76,103.11,101.61,102.18,101.42
2022-11-21 00:00:00,1,45.85,46,45.45,45.65,41344,0.3312,569789,0.1096,7.736,6.572,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14449.38965,3946.560059,2719.100098,11144.95996,131.9400024,284.8099976,3.78,3.61,5719679,12,1.625,2,0.85,1.33,2.837,0.433,1.26,1.62,103.62,106.84,105.54,102.76,103.11,101.61,102.18,101.42
2022-11-22 00:00:00,1,45.55,46.15,45.25,46.1,65582,0.5254,575406,0.9809,7.8122,6.5078,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14542.2002,3949.939941,2675.830078,11024.50977,130.6699982,281.8900146,3.78,3.61,5719679,12,1.625,2,0.85,1.33,2.837,0.433,1.26,1.62,103.62,106.84,105.54,102.76,103.11,101.61,102.18,101.42
2022-11-23 00:00:00,0,46.35,46.5,46.1,46.1,46029,0.3688,575406,0,7.8122,6.5078,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14608.54004,4003.580078,2756.820068,11174.41016,133.1999969,285.9500122,3.78,3.61,5719679,12,1.625,2,0.85,1.33,2.837,0.433,1.26,1.62,103.62,106.84,105.54,102.76,103.11,101.61,102.18,101.42
2022-11-24 00:00:00,1,46.4,46.5,45.6,46.2,39028,0.3127,576654,0.2167,7.8292,6.4937,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14784,4027.26001,2786.419922,11285.32031,134.3800049,288.8200073,3.78,3.61,5719679,12,1.625,2,0.85,1.33,2.837,0.433,1.26,1.62,103.62,106.84,105.54,102.76,103.11,101.61,102.18,101.42
2022-11-25 00:00:00,0,46.05,46.15,45.7,45.8,33919,0.2718,571661,-0.8696,7.7614,6.5504,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14778.50977,4027.26001,2786.419922,11285.32031,134.3800049,288.8200073,3.78,3.61,5719679,12,1.625,2,0.85,1.33,2.837,0.433,1.26,1.62,103.62,106.84,105.54,102.76,103.11,101.61,102.18,101.42
2022-11-28 00:00:00,0,44.6,44.95,44.2,44.4,78573,0.6295,554187,-3.1045,7.5241,6.757,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14556.87012,4027.26001,2786.419922,11285.32031,134.3800049,288.8200073,3.78,3.61,5719679,12,1.625,2,0.85,1.33,2.837,0.433,1.26,1.62,103.62,106.84,105.54,102.76,103.11,101.61,102.18,101.42
2022-11-29 00:00:00,1,44.05,44.75,43.65,44.65,58196,0.4663,557307,0.5615,7.5665,6.7192,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14709.63965,3963.939941,2678.780029,11049.5,130.7400055,282.7099915,3.78,3.61,5719679,12,1.625,2,0.85,1.33,2.837,0.433,1.26,1.62,103.62,106.84,105.54,102.76,103.11,101.61,102.18,101.42
2022-11-30 00:00:00,1,44.35,45.8,44.15,45.8,61840,0.4954,571661,2.543,7.7614,6.5504,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14879.5498,3957.629883,2670.649902,10983.78027,129.4600067,280.5700073,3.78,3.61,5719679,12,1.625,2,0.85,1.33,2.837,0.433,1.26,1.62,103.62,106.84,105.54,102.76,103.11,101.61,102.18,101.42
2022-12-01 00:00:00,0,46.5,46.65,45.6,45.6,73991,0.5928,569165,-0.4376,6.6904,6.5792,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,15012.7998,4080.110107,2826.850098,11468,135.9600067,293.3599854,3.78,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2022-12-02 00:00:00,0,44.8,45.65,44.8,45.5,54243,0.4346,567917,-0.2195,6.6758,6.5936,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14970.67969,4076.570068,2804.699951,11482.4502,136.1499939,293.7200012,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2022-12-05 00:00:00,0,45.65,45.9,45.4,45.4,37514,0.3006,566669,-0.22,6.6611,6.6082,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14980.74023,4076.570068,2804.699951,11482.4502,136.1499939,293.7200012,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2022-12-06 00:00:00,0,45.2,45.4,44.5,44.5,40607,0.3253,555435,-2.0023,6.529,6.7418,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14728.87988,3998.840088,2738.050049,11239.94043,133.1100006,287.6400146,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2022-12-07 00:00:00,0,44,44.75,43.65,43.65,75156,0.6021,544826,-1.9286,6.4043,6.8731,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14630.00977,3941.26001,2673.530029,11014.88965,130.2599945,281.6799927,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2022-12-08 00:00:00,0,43.65,43.7,42.5,42.5,76939,0.6164,530472,-2.6699,6.2356,7.0591,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14553.04004,3933.919922,2673.25,10958.5498,129.6000061,280.5299988,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2022-12-09 00:00:00,1,43.4,43.95,43.05,43.5,55504,0.4447,542953,2.3257,6.3823,6.8968,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14705.42969,3963.51001,2744.72998,11082,131.7200012,283.8500061,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2022-12-12 00:00:00,0,43.35,43.65,43,43.5,25807,0.2068,542953,0,6.3823,6.8968,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14612.58984,3963.51001,2744.72998,11082,131.7200012,283.8500061,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2022-12-13 00:00:00,1,44,44.2,43.6,43.8,54847,0.4394,546698,0.6873,6.4263,6.8496,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14522.95996,3990.560059,2779.209961,11143.74023,133.7700043,285.5799866,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2022-12-14 00:00:00,1,44.3,44.5,43.95,44.45,49233,0.3944,554811,1.4731,6.5217,6.7494,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14739.36035,4019.649902,2821.530029,11256.80957,135.3500061,288.6499939,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2022-12-15 00:00:00,0,44,44.45,43.85,44.25,38519,0.3086,552315,-0.451,6.4924,6.7799,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14734.12988,3995.320068,2777.27002,11170.88965,134.2100067,286.5100098,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2022-12-16 00:00:00,1,43.15,44.3,42.95,44.3,95330,0.7638,552939,0.1129,6.4997,6.7722,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14528.5498,3895.75,2661.409912,10810.53027,129.1900024,276.8900146,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2022-12-19 00:00:00,0,43.25,43.5,42.85,42.95,83550,0.6681,537079,-3.0948,6.3016,6.9722,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14433.32031,3895.75,2661.409912,10810.53027,129.1900024,276.8900146,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2022-12-20 00:00:00,0,42.5,42.85,41.85,41.85,80717,0.6455,523324,-2.5945,6.1516,7.1555,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14170.03027,3817.659912,2599.860107,10546.03027,125.4199982,269.75,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2022-12-21 00:00:00,1,41.95,42.45,41.75,42,56915,0.4551,525199,0.3578,6.1736,7.1299,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14234.40039,3821.620117,2583.639893,10547.11035,125.6100006,269.5400085,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2022-12-22 00:00:00,1,42.65,43.1,42.5,42.85,52268,0.418,535828,2.0036,6.2986,6.9885,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14442.94043,3878.439941,2644.5,10709.37012,127.6900024,273.4500122,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2022-12-23 00:00:00,0,41.95,42.15,41.7,41.95,34060,0.2724,524574,-2.1227,6.1663,7.1384,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14271.62988,3822.389893,2533.330078,10476.12012,124.4700012,266.7600098,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2022-12-26 00:00:00,0,42,42,41.6,41.9,23207,0.1856,523949,-0.1193,6.1589,7.1469,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14285.12988,3822.389893,2533.330078,10476.12012,124.4700012,266.7600098,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2022-12-27 00:00:00,0,42.05,42.5,41.85,41.85,23436,0.1874,523324,-0.1194,6.1516,7.1555,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14328.42969,3822.389893,2533.330078,10476.12012,124.4700012,266.7600098,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2022-12-28 00:00:00,0,41.5,41.5,40.65,40.8,52072,0.4164,510194,-2.541,5.9972,7.3396,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14173.09961,3829.25,2490.169922,10353.23047,123.4199982,263.5799866,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2022-12-29 00:00:00,0,40.25,41.05,40.2,40.75,33389,0.267,509569,-0.1226,5.9899,7.3486,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14085.01953,3783.219971,2453.48999,10213.29004,121.4300003,260.1000061,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2022-12-30 00:00:00,0,41.3,41.45,40.7,40.7,31821,0.2545,508943,-0.1228,5.9825,7.3577,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14137.69043,3849.280029,2534.949951,10478.08984,124.6100006,266.4400024,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2023-01-03 00:00:00,1,40.45,41.5,40.25,41.4,34837,0.2786,517697,1.7053,6.0854,7.2333,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14224.12012,3849.280029,2534.949951,10478.08984,124.6100006,266.4400024,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2023-01-04 00:00:00,0,41.25,41.6,41.05,41.05,23638,0.189,513320,-0.849,6.034,7.2949,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14199.12988,3824.139893,2500.98999,10386.98047,123.2600021,264.480011,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2023-01-05 00:00:00,1,41.8,41.8,41.1,41.25,29377,0.2349,515821,0.486,6.0634,7.2596,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14301.0498,3852.969971,2569.459961,10458.75977,123.5800018,265.7399902,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2023-01-06 00:00:00,1,41.3,42.4,41.25,42.4,55006,0.4399,530201,2.7497,6.2324,7.0627,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14373.33984,3808.100098,2518.52002,10305.24023,121.1800003,261.5799866,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2023-01-09 00:00:00,1,43.6,44.5,43.35,44.5,119712,0.9573,556461,4.8341,6.5411,6.7294,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14752.20996,3808.100098,2518.52002,10305.24023,121.1800003,261.5799866,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2023-01-10 00:00:00,1,44.5,45,44.2,45,91859,0.7346,562714,1.1173,6.6146,6.6546,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14802.95996,3892.090088,2686.75,10635.65039,126.1800003,270.5400085,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2023-01-11 00:00:00,1,45.3,45.5,44.85,45.15,68129,0.5448,564589,0.3328,6.6366,6.6325,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14751.44043,3919.25,2721.290039,10742.62988,126.9599991,272.8299866,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2023-01-12 00:00:00,0,45.35,45.5,44.7,45.15,58223,0.4656,564589,0,6.6366,6.6325,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14731.63965,3969.610107,2755.360107,10931.66992,129.1600037,277.5499878,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2023-01-13 00:00:00,1,45.7,45.9,45.15,45.4,69030,0.552,567716,0.5522,6.6734,6.596,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14824.12988,3983.169922,2789.649902,11001.09961,130.1199951,279.0499878,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2023-01-16 00:00:00,0,45.25,45.55,44.6,44.9,68041,0.5441,561463,-1.1074,6.5999,6.6694,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14927.00977,3983.169922,2789.649902,11001.09961,130.1199951,279.0499878,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2023-01-17 00:00:00,1,44.95,46,44.85,45.95,124003,0.9916,574593,2.3116,6.7542,6.517,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,14932.92969,3983.169922,2789.649902,11001.09961,130.1199951,279.0499878,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2023-01-30 00:00:00,1,47.95,48.8,47.5,48.8,264740,2.1171,610232,6.0176,7.1732,6.1364,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,15493.82031,3983.169922,2789.649902,11001.09961,130.1199951,279.0499878,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2023-01-31 00:00:00,0,48.3,49.1,47.9,48.8,138536,1.1079,610232,0,7.1732,6.1364,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,15265.2002,4017.77002,2866.689941,11393.80957,134.0899963,290.269989,4.1,3.52,5719679,12,1.75,2.125,0.98,1.45,2.837,0.507,1.26,1.28,103.78,107.27,103.55,102.88,103.14,101.93,102.78,101.69
2023-02-01 00:00:00,1,49.5,49.5,48.95,49.25,115133,0.9207,615859,0.9179,7.2393,6.0803,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,15420.12988,4076.600098,2921.919922,11584.5498,135.9600067,294.6199951,4.1,3.53,5719679,10,1.75,2.125,0.98,1.45,2.969,0.556,1.22,1.21,104.06,107.34,99.96,103.22,103.73,102.38,103.6,102.88
2023-02-02 00:00:00,1,50,50.5,50,50.4,114098,0.9124,630239,2.3082,7.4083,5.9416,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,15595.16016,4119.209961,3073.469971,11816.32031,139.1600037,300.9200134,4.57,3.53,5719679,10,1.75,2.125,0.98,1.45,2.969,0.556,1.22,1.21,104.06,107.34,99.96,103.22,103.73,102.38,103.6,102.88
2023-02-03 00:00:00,0,50.2,50.4,50,50.1,63139,0.5049,626488,-0.597,7.3643,5.9772,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,15602.66016,4179.759766,3141.840088,12200.82031,142.9600067,311.7200012,4.57,3.53,5719679,10,1.75,2.125,0.98,1.45,2.969,0.556,1.22,1.21,104.06,107.34,99.96,103.22,103.73,102.38,103.6,102.88
2023-02-06 00:00:00,0,49.7,49.8,49.05,49.05,64022,0.512,613358,-2.1181,7.2099,6.1051,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,15392.82031,4179.759766,3141.840088,12200.82031,142.9600067,311.7200012,4.57,3.53,5719679,10,1.75,2.125,0.98,1.45,2.969,0.556,1.22,1.21,104.06,107.34,99.96,103.22,103.73,102.38,103.6,102.88
2023-02-07 00:00:00,1,48.55,49.45,48.35,49.15,55344,0.4426,614608,0.2037,7.2246,6.0927,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,15400.91016,4111.080078,3029.73999,11887.4502,140.0399933,303.5899963,4.57,3.53,5719679,10,1.75,2.125,0.98,1.45,2.969,0.556,1.22,1.21,104.06,107.34,99.96,103.22,103.73,102.38,103.6,102.88
2023-02-08 00:00:00,1,49.8,50.7,49.75,50.5,92301,0.7381,631490,2.7096,7.423,5.9298,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,15618.16992,4164,3124.149902,12113.79004,143.5399933,309.8800049,4.57,3.53,5719679,10,1.75,2.125,0.98,1.45,2.969,0.556,1.22,1.21,104.06,107.34,99.96,103.22,103.73,102.38,103.6,102.88
2023-02-09 00:00:00,0,49.85,50.9,49.8,50.5,55013,0.4399,631490,0,7.423,5.9298,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,15598.70996,4117.859863,3055.629883,11910.51953,141.8099976,304.3699951,4.57,3.53,5719679,10,1.75,2.125,0.98,1.45,2.969,0.556,1.22,1.21,104.06,107.34,99.96,103.22,103.73,102.38,103.6,102.88
2023-02-10 00:00:00,1,50.5,51.2,50.2,50.8,62497,0.4998,635241,0.5923,7.4671,5.8948,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,15586.65039,4081.5,3059.620117,11789.58008,141.0299988,301.6799927,4.57,3.53,5719679,10,1.75,2.125,0.98,1.45,2.969,0.556,1.22,1.21,104.06,107.34,99.96,103.22,103.73,102.38,103.6,102.88
2023-02-13 00:00:00,0,50.2,50.2,49.15,49.75,58753,0.4698,622111,-2.0886,7.3128,6.0192,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,15544.28027,4081.5,3059.620117,11789.58008,141.0299988,301.6799927,4.57,3.53,5719679,10,1.75,2.125,0.98,1.45,2.969,0.556,1.22,1.21,104.06,107.34,99.96,103.22,103.73,102.38,103.6,102.88
2023-02-14 00:00:00,1,50.2,50.7,50,50.4,38211,0.3056,630239,1.2981,7.4083,5.9416,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,15654.48047,4137.290039,3057.320068,11891.79004,142.8099976,304.5,4.57,3.53,5719679,10,1.75,2.125,0.98,1.45,2.969,0.556,1.22,1.21,104.06,107.34,99.96,103.22,103.73,102.38,103.6,102.88
2023-02-15 00:00:00,0,49.9,50.6,49.75,49.9,54208,0.4335,623987,-0.997,7.3349,6.0011,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,15432.88965,4136.129883,3121.629883,11960.15039,143.4199982,306.75,4.57,3.53,5719679,10,1.75,2.125,0.98,1.45,2.969,0.556,1.22,1.21,104.06,107.34,99.96,103.22,103.73,102.38,103.6,102.88
2023-02-16 00:00:00,1,50.4,50.5,49.7,50.1,56382,0.4509,626488,0.4,7.3643,5.9772,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,15550.5,4147.600098,3133.070068,12070.58984,144.0899963,309.1000061,4.57,3.53,5719679,10,1.75,2.125,0.98,1.45,2.969,0.556,1.22,1.21,104.06,107.34,99.96,103.22,103.73,102.38,103.6,102.88
2023-02-17 00:00:00,0,49.65,50.2,49.35,50,37823,0.3025,625237,-0.1998,7.3496,5.9891,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,15479.7002,4090.409912,3055.23999,11855.83008,141.5899963,303.2999878,4.57,3.53,5719679,10,1.75,2.125,0.98,1.45,2.969,0.556,1.22,1.21,104.06,107.34,99.96,103.22,103.73,102.38,103.6,102.88
2023-02-20 00:00:00,1,50,50.8,49.8,50.5,47031,0.3761,631490,0.995,7.423,5.9298,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,15551.23047,4090.409912,3055.23999,11855.83008,141.5899963,303.2999878,4.57,3.53,5719679,10,1.75,2.125,0.98,1.45,2.969,0.556,1.22,1.21,104.06,107.34,99.96,103.22,103.73,102.38,103.6,102.88
2023-02-21 00:00:00,1,50.4,50.7,50.2,50.6,28867,0.2308,632740,0.1978,7.4377,5.9181,6.22,10.59,42.9,27.23,247.15,213.99,64.79,124821235,183351684,15563,4090.409912,3055.23999,11855.83008,141.5899963,303.2999878,4.57,3.53,5719679,10,1.75,2.125,0.98,1.45,2.969,0.556,1.22,1.21,104.06,107.34,99.96,103.22,103.73,102.38,103.6,102.88
2023-02-22 00:00:00,0,49.5,49.8,49.4,49.55,56737,0.4537,619610,-2.0969,7.2834,7.2654,3.71,6.01,36.16,-30.07,232.46,200.23,58.91,125047490,202247024,15418.76953,3997.340088,2906.26001,11492.2998,136.5,294.0299988,4.57,3.53,5719679,10,1.75,2.125,0.98,1.45,2.969,0.556,1.22,1.21,104.06,107.34,99.96,103.22,103.73,102.38,103.6,102.88
2023-02-23 00:00:00,1,49.9,50.5,49.75,50.2,69948,0.5594,627738,1.3033,7.379,7.1713,3.71,6.01,36.16,-30.07,232.46,200.23,58.91,125047490,202247024,15615.41016,3991.050049,2892.389893,11507.07031,136.3000031,294.25,4.57,3.53,5719679,10,1.75,2.125,0.98,1.45,2.969,0.556,1.22,1.21,104.06,107.34,99.96,103.22,103.73,102.38,103.6,102.88
2023-02-24 00:00:00,0,50.7,50.8,49.95,49.95,63974,0.5116,624612,-0.4993,7.3422,7.2072,3.71,6.01,36.16,-30.07,232.46,200.23,58.91,125047490,202247024,15503.79004,4012.320068,2988.810059,11590.40039,138.5599976,296.8200073,4.57,3.53,5719679,10,1.75,2.125,0.98,1.45,2.969,0.556,1.22,1.21,104.06,107.34,99.96,103.22,103.73,102.38,103.6,102.88
2023-03-01 00:00:00,1,49,51.7,48.95,51.3,93839,0.7504,641494,2.6668,7.5406,7.0175,3.71,6.01,36.16,-30.07,232.46,200.23,58.91,125047490,202247024,15598.49023,3970.149902,2958.389893,11455.54004,136.5200043,293.5599976,4.57,3.56,5719679,11,1.875,2.25,1.1,1.58,2.969,0.598,1.24,1.2,104.32,108.41,99.53,103.38,103.56,102.46,103.32,103.03
2023-03-02 00:00:00,0,51.1,51.2,50.5,50.7,40281,0.3221,633991,-1.1765,7.4524,7.1006,3.71,6.01,36.16,-30.07,232.46,200.23,58.91,125047490,202247024,15598.71973,3951.389893,2955.830078,11379.48047,135.5200043,291.2000122,4.65,3.56,5719679,11,1.875,2.25,1.1,1.58,2.969,0.598,1.24,1.2,104.32,108.41,99.53,103.38,103.56,102.46,103.32,103.03
2023-03-03 00:00:00,1,51.3,51.7,51.2,51.3,37402,0.2991,641494,1.1765,7.5406,7.0175,3.71,6.01,36.16,-30.07,232.46,200.23,58.91,125047490,202247024,15608.41992,3981.350098,2984.110107,11462.98047,137.1900024,293.6099854,4.65,3.56,5719679,11,1.875,2.25,1.1,1.58,2.969,0.598,1.24,1.2,104.32,108.41,99.53,103.38,103.56,102.46,103.32,103.03
2023-03-06 00:00:00,1,52,52.1,51.4,51.9,53518,0.428,648996,1.1628,7.6288,6.9364,3.71,6.01,36.16,-30.07,232.46,200.23,58.91,125047490,202247024,15763.50977,3981.350098,2984.110107,11462.98047,137.1900024,293.6099854,4.65,3.56,5719679,11,1.875,2.25,1.1,1.58,2.969,0.598,1.24,1.2,104.32,108.41,99.53,103.38,103.56,102.46,103.32,103.03
